D:\data\overige2021\rk\20200201rk_cocacase28x\B039740.D Mon Feb 01 22:31:37 2021
Start of data points
1.58967,11154
1.59227,10357
1.59488,8864
1.59748,11056
1.60010,9821
1.60270,10713
1.60530,10313
1.60792,11477
1.61052,8999
1.61313,9886
1.61573,7985
1.61833,8996
1.62095,9314
1.62355,8870
1.62617,9594
1.62877,9540
1.63137,9877
1.63398,10239
1.63658,9170
1.63920,7425
1.64180,9139
1.64440,9031
1.64702,9800
1.64962,8160
1.65223,9443
1.65483,9217
1.65743,9656
1.66005,10467
1.66265,11741
1.66527,9334
1.66787,9311
1.67048,8956
1.67308,7915
1.67568,8118
1.67830,9292
1.68090,9005
1.68352,8947
1.68612,8419
1.68872,8753
1.69133,8521
1.69393,9297
1.69655,9076
1.69915,10614
1.70175,9424
1.70437,9933
1.70697,7505
1.70958,8766
1.71218,9761
1.71478,7357
1.71740,7789
1.72000,7976
1.72262,7447
1.72522,7811
1.72782,7673
1.73043,7281
1.73303,8739
1.73565,7794
1.73825,6769
1.74085,7231
1.74347,8137
1.74607,8274
1.74868,7449
1.75128,8623
1.75390,8637
1.75650,7712
1.75910,7357
1.76172,6960
1.76432,6924
1.76693,5974
1.76953,7609
1.77213,7132
1.77475,7033
1.77735,6904
1.77997,6976
1.78257,6625
1.78517,7968
1.78778,8335
1.79038,7060
1.79300,7131
1.79560,7289
1.79820,7637
1.80082,6282
1.80342,7694
1.80603,8309
1.80863,7340
1.81123,6546
1.81385,7906
1.81645,7896
1.81907,7675
1.82167,6794
1.82427,5981
1.82688,5252
1.82948,6279
1.83210,5529
1.83470,7197
1.83732,6712
1.83992,6339
1.84252,6562
1.84513,7468
1.84773,6790
1.85035,5645
1.85295,7250
1.85555,6858
1.85817,8718
1.86077,5482
1.86338,6455
1.86598,6840
1.86858,6630
1.87120,7026
1.87380,7407
1.87642,6122
1.87902,5784
1.88162,6259
1.88423,5746
1.88683,5400
1.88945,6537
1.89205,5426
1.89465,5909
1.89727,5593
1.89987,4426
1.90248,6392
1.90508,7156
1.90768,5564
1.91030,5847
1.91290,5450
1.91552,5102
1.91812,6862
1.92073,5815
1.92333,5104
1.92593,6605
1.92855,5380
1.93115,5592
1.93377,7017
1.93637,5804
1.93897,6003
1.94158,6663
1.94418,5675
1.94680,6525
1.94940,6350
1.95200,5058
1.95462,5911
1.95722,5123
1.95983,6867
1.96243,5209
1.96503,7189
1.96765,5517
1.97025,5687
1.97287,6657
1.97547,5277
1.97807,5807
1.98068,4997
1.98328,5133
1.98590,5327
1.98850,5404
1.99110,6487
1.99372,6634
1.99632,6796
1.99893,5501
2.00153,4687
2.00415,6766
2.00675,5900
2.00935,6244
2.01197,5807
2.01457,4980
2.01718,5192
2.01978,5784
2.02238,5409
2.02500,6134
2.02760,4269
2.03022,4318
2.03282,6705
2.03542,6852
2.03803,10150
2.04063,14822
2.04325,20210
2.04585,26473
2.04845,29321
2.05107,30213
2.05367,31431
2.05628,28202
2.05888,28310
2.06148,25390
2.06410,22968
2.06670,23535
2.06932,22066
2.07192,19666
2.07452,18284
2.07713,18282
2.07973,15634
2.08235,16417
2.08495,15104
2.08757,14794
2.09017,11721
2.09277,13359
2.09538,12903
2.09798,12548
2.10060,10762
2.10320,11550
2.10580,12017
2.10842,11750
2.11102,10113
2.11363,12611
2.11623,12263
2.11883,12128
2.12145,11784
2.12405,11994
2.12667,11525
2.12927,10106
2.13187,9951
2.13448,10629
2.13708,9911
2.13970,10461
2.14230,8900
2.14490,10489
2.14752,8331
2.15012,8318
2.15273,7699
2.15533,9257
2.15793,8862
2.16055,7806
2.16315,8076
2.16577,8923
2.16837,7976
2.17098,7266
2.17358,7227
2.17618,9283
2.17880,10297
2.18140,7920
2.18402,8550
2.18662,8416
2.18922,8091
2.19183,7851
2.19443,8233
2.19705,6282
2.19965,6483
2.20225,7405
2.20487,6606
2.20747,6958
2.21008,7186
2.21268,7586
2.21528,6749
2.21790,6491
2.22050,8757
2.22312,7938
2.22572,8459
2.22832,7426
2.23093,6663
2.23353,7393
2.23615,6473
2.23875,7108
2.24135,5503
2.24397,6819
2.24657,7318
2.24918,6144
2.25178,6419
2.25440,6542
2.25700,5456
2.25960,7991
2.26222,6265
2.26482,7282
2.26743,6484
2.27003,5300
2.27263,6522
2.27525,6399
2.27785,6157
2.28047,6580
2.28307,8165
2.28567,6735
2.28828,6766
2.29088,5895
2.29350,5828
2.29610,5932
2.29870,6077
2.30132,5905
2.30392,6581
2.30653,6393
2.30913,6339
2.31173,6214
2.31435,6701
2.31695,6028
2.31957,5412
2.32217,7024
2.32477,5460
2.32738,5939
2.32998,6344
2.33260,6756
2.33520,7087
2.33782,5986
2.34042,5810
2.34302,5929
2.34563,6402
2.34823,6168
2.35085,6692
2.35345,6158
2.35605,5884
2.35867,6071
2.36127,5570
2.36388,7677
2.36648,6260
2.36908,5592
2.37170,6125
2.37430,5590
2.37692,6329
2.37952,6006
2.38212,5894
2.38473,5279
2.38733,5715
2.38995,7242
2.39255,5790
2.39515,6625
2.39777,6356
2.40037,6064
2.40298,5418
2.40558,6346
2.40818,7141
2.41080,6092
2.41340,5592
2.41602,5663
2.41862,6223
2.42123,5786
2.42383,6575
2.42643,5612
2.42905,5506
2.43165,5247
2.43427,6509
2.43687,5377
2.43947,5325
2.44208,5681
2.44468,5996
2.44730,6831
2.44990,5541
2.45250,5206
2.45512,4859
2.45772,4966
2.46033,5607
2.46293,5997
2.46553,7043
2.46815,8069
2.47075,8414
2.47337,9275
2.47597,8900
2.47857,8576
2.48118,7992
2.48378,8531
2.48640,9349
2.48900,7011
2.49160,7697
2.49422,8282
2.49682,6618
2.49943,6479
2.50203,7496
2.50465,5981
2.50725,5711
2.50985,7351
2.51247,6982
2.51507,6187
2.51768,6335
2.52028,6454
2.52288,5694
2.52550,6095
2.52810,5454
2.53072,5511
2.53332,6970
2.53592,5443
2.53853,6379
2.54113,6334
2.54375,4945
2.54635,5760
2.54895,6045
2.55157,6299
2.55417,5780
2.55678,4415
2.55938,5763
2.56198,5334
2.56460,5884
2.56720,5229
2.56982,5305
2.57242,5720
2.57502,5851
2.57763,4919
2.58023,4847
2.58285,4277
2.58545,7305
2.58807,6370
2.59067,7661
2.59327,8248
2.59588,8268
2.59848,8599
2.60110,6378
2.60370,7468
2.60630,6241
2.60892,6647
2.61152,6408
2.61413,6962
2.61673,6380
2.61933,6481
2.62195,4844
2.62455,6276
2.62717,6999
2.62977,7900
2.63237,6870
2.63498,7311
2.63758,8113
2.64020,7124
2.64280,7825
2.64540,6604
2.64802,6641
2.65062,8341
2.65323,7300
2.65583,6310
2.65843,6145
2.66105,5197
2.66365,5305
2.66627,5189
2.66887,5264
2.67148,7100
2.67408,5331
2.67668,5251
2.67930,5952
2.68190,5391
2.68452,6054
2.68712,6303
2.68972,6149
2.69233,6755
2.69493,5327
2.69755,6727
2.70015,5846
2.70275,4906
2.70537,4491
2.70797,4439
2.71058,5041
2.71318,6025
2.71578,5368
2.71840,5400
2.72100,4780
2.72362,4456
2.72622,4350
2.72882,5689
2.73143,5229
2.73403,6033
2.73665,5048
2.73925,5243
2.74185,5696
2.74447,5355
2.74707,5195
2.74968,4403
2.75228,4323
2.75490,5231
2.75750,5147
2.76010,5781
2.76272,4618
2.76532,4683
2.76793,4947
2.77053,4342
2.77313,5076
2.77575,5528
2.77835,4864
2.78097,4712
2.78357,4574
2.78617,5085
2.78878,4993
2.79138,5157
2.79400,4724
2.79660,5878
2.79920,5398
2.80182,5176
2.80442,5134
2.80703,5429
2.80963,4610
2.81223,5305
2.81485,6194
2.81745,5132
2.82007,5533
2.82267,4516
2.82527,4754
2.82788,5637
2.83048,4570
2.83310,5493
2.83570,6252
2.83832,4984
2.84092,4818
2.84352,5386
2.84613,5938
2.84873,5174
2.85135,4331
2.85395,4648
2.85655,5289
2.85917,4358
2.86177,4962
2.86438,5661
2.86698,5386
2.86958,4914
2.87220,5438
2.87480,4738
2.87742,5714
2.88002,4954
2.88262,5959
2.88523,6369
2.88783,5384
2.89045,4884
2.89305,4363
2.89565,6171
2.89827,5178
2.90087,4986
2.90348,4937
2.90608,5090
2.90868,5347
2.91130,5706
2.91390,5500
2.91652,6133
2.91912,5752
2.92173,5696
2.92433,5589
2.92693,5948
2.92955,5509
2.93215,6127
2.93477,5318
2.93737,4972
2.93997,4725
2.94258,4929
2.94518,5331
2.94780,5047
2.95040,6286
2.95300,5903
2.95562,5634
2.95822,5264
2.96083,5612
2.96343,4537
