D:\data\overige2021\rk\20200201rk_cocacase28x\B039695.D Mon Feb 01 18:04:49 2021
Start of data points
1.58977,10790
1.59237,10763
1.59498,10836
1.59758,11637
1.60020,10936
1.60280,12697
1.60540,10751
1.60802,12106
1.61062,11510
1.61323,12012
1.61583,11140
1.61843,10488
1.62105,10392
1.62365,10215
1.62627,11064
1.62887,12252
1.63147,10952
1.63408,11524
1.63668,12459
1.63930,11480
1.64190,10248
1.64450,12165
1.64712,12095
1.64972,10184
1.65233,11365
1.65493,11766
1.65755,11068
1.66015,10846
1.66275,11249
1.66537,13084
1.66797,11210
1.67058,10648
1.67318,10827
1.67578,12303
1.67840,10807
1.68100,10016
1.68362,9797
1.68622,9452
1.68882,9349
1.69143,8742
1.69403,10138
1.69665,8683
1.69925,10276
1.70185,9433
1.70447,9353
1.70707,10629
1.70968,7911
1.71228,9251
1.71488,10631
1.71750,9900
1.72010,10344
1.72272,8473
1.72532,9432
1.72792,9035
1.73053,8412
1.73313,8142
1.73575,8675
1.73835,10017
1.74097,8987
1.74357,8107
1.74617,7767
1.74878,9286
1.75138,10019
1.75400,9019
1.75660,9000
1.75920,8535
1.76182,7841
1.76442,9173
1.76703,8084
1.76963,7608
1.77223,8306
1.77485,7921
1.77745,9461
1.78007,8260
1.78267,6882
1.78527,9275
1.78788,9143
1.79048,7464
1.79310,7555
1.79570,8747
1.79830,7136
1.80092,8262
1.80352,8094
1.80613,7329
1.80873,7973
1.81133,8537
1.81395,6945
1.81655,7792
1.81917,7159
1.82177,7553
1.82438,7475
1.82698,7605
1.82958,7021
1.83220,6753
1.83480,6713
1.83742,6450
1.84002,6879
1.84262,6305
1.84523,7256
1.84783,7416
1.85045,7005
1.85305,6174
1.85565,7096
1.85827,6385
1.86087,6928
1.86348,6506
1.86608,6963
1.86868,7119
1.87130,6729
1.87390,5969
1.87652,7262
1.87912,6936
1.88172,7871
1.88433,6276
1.88693,7294
1.88955,6998
1.89215,6280
1.89477,6562
1.89737,6735
1.89997,7025
1.90258,6647
1.90518,6162
1.90780,5410
1.91040,5344
1.91300,5820
1.91562,7027
1.91822,6816
1.92083,6001
1.92343,6092
1.92603,6086
1.92865,6619
1.93125,6708
1.93387,6081
1.93647,5992
1.93907,4874
1.94168,6317
1.94428,7131
1.94690,5878
1.94950,7102
1.95210,5644
1.95472,5637
1.95732,5789
1.95993,5829
1.96253,4185
1.96513,5924
1.96775,4882
1.97035,6748
1.97297,8238
1.97557,5366
1.97818,6727
1.98078,5380
1.98338,6810
1.98600,6206
1.98860,5753
1.99122,4857
1.99382,5447
1.99642,5348
1.99903,6239
2.00163,4830
2.00425,6540
2.00685,5868
2.00945,5746
2.01207,5762
2.01467,5621
2.01728,5166
2.01988,5293
2.02248,6182
2.02510,6098
2.02770,5660
2.03032,5570
2.03292,6945
