D:\data\overige2021\rk\20200201rk_cocacase28x\B039748.D Mon Feb 01 17:48:08 2021
Start of data points
1.58972,11215
1.59232,10223
1.59493,11046
1.59753,10377
1.60013,12450
1.60275,11535
1.60535,11472
1.60797,10260
1.61057,10703
1.61318,11299
1.61578,9849
1.61838,10340
1.62100,8458
1.62360,10545
1.62622,10446
1.62882,11758
1.63142,11316
1.63403,11172
1.63663,9447
1.63925,10099
1.64185,10482
1.64445,9745
1.64707,9024
1.64967,11089
1.65228,9292
1.65488,9396
1.65748,9878
1.66010,9414
1.66270,9582
1.66532,9217
1.66792,10248
1.67052,9183
1.67313,9330
1.67573,10006
1.67835,10519
1.68095,8578
1.68355,9440
1.68617,9114
1.68877,9544
1.69138,8951
1.69398,8752
1.69660,9961
1.69920,10903
1.70180,9245
1.70442,11806
1.70702,10823
1.70963,12683
1.71223,11107
1.71483,10031
1.71745,10956
1.72005,9957
1.72267,9363
1.72527,8753
1.72787,8993
1.73048,8152
1.73308,10142
1.73570,9467
1.73830,8170
1.74090,9581
1.74352,7712
1.74612,8158
1.74873,7964
1.75133,8128
1.75393,8568
1.75655,8188
1.75915,7984
1.76177,8383
1.76437,7873
1.76697,8919
1.76958,7054
1.77218,8062
1.77480,8569
1.77740,7313
1.78002,7868
1.78262,8801
1.78522,7884
1.78783,6844
1.79043,8439
1.79305,7408
1.79565,7967
1.79825,5737
1.80087,7915
1.80347,7045
1.80608,5682
1.80868,8116
1.81128,6911
1.81390,6694
1.81650,7148
1.81912,6212
1.82172,7416
1.82432,6765
1.82693,5738
1.82953,6116
1.83215,8258
1.83475,7229
1.83735,7133
1.83997,6731
1.84257,6409
1.84518,5811
1.84778,6486
1.85038,6713
1.85300,6188
1.85560,5623
1.85822,6182
1.86082,7247
1.86343,7388
1.86603,6690
1.86863,7156
1.87125,7683
1.87385,6721
1.87647,7083
1.87907,5935
1.88167,6662
1.88428,6022
1.88688,6565
1.88950,7130
1.89210,6473
1.89470,6003
1.89732,6755
1.89992,6474
1.90253,7738
1.90513,6565
1.90773,7033
1.91035,7853
1.91295,6650
1.91557,6795
1.91817,5736
1.92077,6166
1.92338,5665
1.92598,5753
1.92860,6513
1.93120,5887
1.93380,5904
1.93642,5983
1.93902,5188
1.94163,6371
1.94423,5723
1.94685,4957
1.94945,6224
1.95205,5310
1.95467,5385
1.95727,5143
1.95988,6948
1.96248,5467
1.96508,6381
1.96770,5776
1.97030,5893
1.97292,5005
1.97552,5017
1.97812,6181
1.98073,6761
1.98333,6088
1.98595,6269
1.98855,6195
1.99115,6552
1.99377,5549
1.99637,4719
1.99898,5521
2.00158,5474
2.00418,6164
2.00680,4930
2.00940,5325
2.01202,5543
2.01462,6869
2.01722,4933
2.01983,5654
2.02243,4935
2.02505,6075
2.02765,5922
2.03027,6221
2.03287,5118
2.03547,6021
2.03808,5126
2.04068,7112
2.04330,8450
2.04590,7781
2.04850,7385
2.05112,8187
2.05372,8178
2.05633,8733
2.05893,7341
2.06153,8322
2.06415,7113
2.06675,7285
2.06937,6213
2.07197,6970
2.07457,6641
2.07718,7395
2.07978,7349
2.08240,6888
2.08500,7101
2.08760,7169
2.09022,6020
2.09282,5389
2.09543,6190
2.09803,5765
2.10063,4692
2.10325,6101
2.10585,4807
2.10847,6575
2.11107,6810
2.11368,6299
2.11628,7705
2.11888,6297
2.12150,7136
2.12410,4307
2.12672,5743
2.12932,5594
2.13192,6423
2.13453,5871
2.13713,5989
2.13975,5721
2.14235,5028
2.14495,6011
2.14757,6630
2.15017,4788
2.15278,5448
2.15538,6120
2.15798,5981
2.16060,5954
2.16320,6057
2.16582,5640
2.16842,5564
2.17102,4437
2.17363,5126
2.17623,5243
2.17885,4169
2.18145,5851
2.18405,5536
2.18667,5217
2.18927,5107
2.19188,5965
2.19448,5571
2.19710,4340
2.19970,6160
2.20230,5073
2.20492,4744
2.20752,5855
2.21013,5769
2.21273,5818
2.21533,5603
2.21795,4439
2.22055,5257
2.22317,4878
2.22577,4339
2.22837,6489
2.23098,5879
2.23358,5481
2.23620,4991
2.23880,4936
2.24140,5700
2.24402,5486
2.24662,5145
2.24923,5673
2.25183,5012
2.25443,4607
2.25705,4679
2.25965,5913
2.26227,5210
2.26487,5069
2.26747,5028
2.27008,5728
2.27268,4319
2.27530,4787
2.27790,6143
2.28052,4579
2.28312,6224
2.28572,6366
2.28833,5980
2.29093,6086
2.29355,5065
2.29615,5037
2.29875,5186
2.30137,5821
2.30397,5356
2.30658,5494
2.30918,5263
2.31178,5327
2.31440,4710
2.31700,4827
2.31962,5029
2.32222,5174
2.32482,5225
2.32743,4474
2.33003,3993
2.33265,4259
2.33525,4575
2.33785,4666
2.34047,4223
2.34307,5344
2.34568,4659
2.34828,5120
